rowid,lujvo,lujvo_parsed,lujvo_for_split,lujvo_sequence,lujvo_len
11057,pecke'a,pec-ke'a,pec,0,2
11058,pecke'a,pec-ke'a,ke'a,1,2
11059,peckevgai,pec-kev-gai,pec,0,3
11060,peckevgai,pec-kev-gai,kev,1,3
11061,peckevgai,pec-kev-gai,gai,2,3
11062,pecta'o,pec-ta'o,pec,0,2
11063,pecta'o,pec-ta'o,ta'o,1,2
11064,pecta'ose'u,pec-ta'o-se'u,pec,0,3
11065,pecta'ose'u,pec-ta'o-se'u,ta'o,1,3
11066,pecta'ose'u,pec-ta'o-se'u,se'u,2,3
11067,pecta'osle,pec-ta'o-sle,pec,0,3
11068,pecta'osle,pec-ta'o-sle,ta'o,1,3
11069,pecta'osle,pec-ta'o-sle,sle,2,3
11070,pectcu,pec-tcu,pec,0,2
11071,pectcu,pec-tcu,tcu,1,2
11072,pecycpina,pec-cpina,pec,0,2
11073,pecycpina,pec-cpina,cpina,1,2
11074,pedgle,ped-gle,ped,0,2
11075,pedgle,ped-gle,gle,1,2
11076,pedrai,ped-rai,ped,0,2
11077,pedrai,ped-rai,rai,1,2
11078,pedyfe'i,ped-fe'i,ped,0,2
11079,pedyfe'i,ped-fe'i,fe'i,1,2
11080,peifli,pei-fli,pei,0,2
11081,peifli,pei-fli,fli,1,2
11082,peinrespa,pei-respa,pei,0,2
11083,peinrespa,pei-respa,respa,1,2
11084,peircauji'i,pei-cau-ji'i,pei,0,3
11085,peircauji'i,pei-cau-ji'i,cau,1,3
11086,peircauji'i,pei-cau-ji'i,ji'i,2,3
11087,peirgau,pei-gau,pei,0,2
11088,peirgau,pei-gau,gau,1,2
11089,peirselra'u,pei-sel-ra'u,pei,0,3
11090,peirselra'u,pei-sel-ra'u,sel,1,3
11091,peirselra'u,pei-sel-ra'u,ra'u,2,3
11092,peisre,pei-sre,pei,0,2
11093,peisre,pei-sre,sre,1,2
11094,peitse,pei-tse,pei,0,2
11095,peitse,pei-tse,tse,1,2
11096,pejgau,pej-gau,pej,0,2
11097,pejgau,pej-gau,gau,1,2
11098,pejri'a,pej-ri'a,pej,0,2
11099,pejri'a,pej-ri'a,ri'a,1,2
11100,peljdu,pel-jdu,pel,0,2
11101,peljdu,pel-jdu,jdu,1,2
11102,pelmanku,pel-manku,pel,0,2
11103,pelmanku,pel-manku,manku,1,2
11104,pelnimre,pel-nimre,pel,0,2
11105,pelnimre,pel-nimre,nimre,1,2
11106,pelri'o,pel-ri'o,pel,0,2
11107,pelri'o,pel-ri'o,ri'o,1,2
11108,pelselkre,pel-sel-kre,pel,0,3
11109,pelselkre,pel-sel-kre,sel,1,3
11110,pelselkre,pel-sel-kre,kre,2,3
11111,pelselstedu,pel-sel-stedu,pel,0,3
11112,pelselstedu,pel-sel-stedu,sel,1,3
11113,pelselstedu,pel-sel-stedu,stedu,2,3
11114,pelstedu,pel-stedu,pel,0,2
11115,pelstedu,pel-stedu,stedu,1,2
11116,pelxu'e,pel-xu'e,pel,0,2
11117,pelxu'e,pel-xu'e,xu'e,1,2
11118,pelzi'u,pel-zi'u,pel,0,2
11119,pelzi'u,pel-zi'u,zi'u,1,2
11120,penydjuxa'a,pen-dju-xa'a,pen,0,3
11121,penydjuxa'a,pen-dju-xa'a,dju,1,3
11122,penydjuxa'a,pen-dju-xa'a,xa'a,2,3
11123,pemfi'i,pem-fi'i,pem,0,2
11124,pemfi'i,pem-fi'i,fi'i,1,2
11125,pemfi'idji,pem-fi'i-dji,pem,0,3
11126,pemfi'idji,pem-fi'i-dji,fi'i,1,3
11127,pemfi'idji,pem-fi'i-dji,dji,2,3
11128,penfrinycaspemci,pen-frin-cas-pemci,pen,0,4
11129,penfrinycaspemci,pen-frin-cas-pemci,frin,1,4
11130,penfrinycaspemci,pen-frin-cas-pemci,cas,2,4
11131,penfrinycaspemci,pen-frin-cas-pemci,pemci,3,4
11132,pengri,pen-gri,pen,0,2
11133,pengri,pen-gri,gri,1,2
11134,pemjavro'a,pem-jav-ro'a,pem,0,3
11135,pemjavro'a,pem-jav-ro'a,jav,1,3
11136,pemjavro'a,pem-jav-ro'a,ro'a,2,3
11137,pemkai,pem-kai,pem,0,2
11138,pemkai,pem-kai,kai,1,2
11139,pemlarcu,pem-larcu,pem,0,2
11140,pemlarcu,pem-larcu,larcu,1,2
11141,pempau,pem-pau,pem,0,2
11142,pempau,pem-pau,pau,1,2
11143,pempra,pem-pra,pem,0,2
11144,pempra,pem-pra,pra,1,2
11145,pemsa'a,pem-sa'a,pem,0,2
11146,pemsa'a,pem-sa'a,sa'a,1,2
11147,peircauji'i,pei-cau-ji'i,pei,0,3
11148,peircauji'i,pei-cau-ji'i,cau,1,3
11149,peircauji'i,pei-cau-ji'i,ji'i,2,3
11150,peircurnu,pei-curnu,pei,0,2
11151,peircurnu,pei-curnu,curnu,1,2
11152,pendi'u,pen-di'u,pen,0,2
11153,pendi'u,pen-di'u,di'u,1,2
11154,penfli,pen-fli,pen,0,2
11155,penfli,pen-fli,fli,1,2
11156,pengri,pen-gri,pen,0,2
11157,pengri,pen-gri,gri,1,2
11158,penjdi,pen-jdi,pen,0,2
11159,penjdi,pen-jdi,jdi,1,2
11160,penklo,pen-klo,pen,0,2
11161,penklo,pen-klo,klo,1,2
11162,penri'a,pen-ri'a,pen,0,2
11163,penri'a,pen-ri'a,ri'a,1,2
11164,peirselra'u,pei-sel-ra'u,pei,0,3
11165,peirselra'u,pei-sel-ra'u,sel,1,3
11166,peirselra'u,pei-sel-ra'u,ra'u,2,3
11167,peirsnidu,pei-snidu,pei,0,2
11168,peirsnidu,pei-snidu,snidu,1,2
11169,penste,pen-ste,pen,0,2
11170,penste,pen-ste,ste,1,2
11171,pentei,pen-tei,pen,0,2
11172,pentei,pen-tei,tei,1,2
11173,pesti'i,pes-ti'i,pes,0,2
11174,pesti'i,pes-ti'i,ti'i,1,2
11175,pentri,pen-tri,pen,0,2
11176,pentri,pen-tri,tri,1,2
11177,pentru,pen-tru,pen,0,2
11178,pentru,pen-tru,tru,1,2
11179,penydjuxa'a,pen-dju-xa'a,pen,0,3
11180,penydjuxa'a,pen-dju-xa'a,dju,1,3
11181,penydjuxa'a,pen-dju-xa'a,xa'a,2,3
11182,percei,per-cei,per,0,2
11183,percei,per-cei,cei,1,2
11184,perdja,per-dja,per,0,2
11185,perdja,per-dja,dja,1,2
11186,perdra,per-dra,per,0,2
11187,perdra,per-dra,dra,1,2
11188,perdre,per-dre,per,0,2
11189,perdre,per-dre,dre,1,2
11190,permai,per-mai,per,0,2
11191,permai,per-mai,mai,1,2
11192,perspi,per-spi,per,0,2
11193,perspi,per-spi,spi,1,2
11194,pesnunzu'e,pes-nun-zu'e,pes,0,3
11195,pesnunzu'e,pes-nun-zu'e,nun,1,3
11196,pesnunzu'e,pes-nun-zu'e,zu'e,2,3
11197,pespemci,pes-pemci,pes,0,2
11198,pespemci,pes-pemci,pemci,1,2
11199,pesrei,pes-rei,pes,0,2
11200,pesrei,pes-rei,rei,1,2
11201,pesri'a,pes-ri'a,pes,0,2
11202,pesri'a,pes-ri'a,ri'a,1,2
11203,pesti'i,pes-ti'i,pes,0,2
11204,pesti'i,pes-ti'i,ti'i,1,2
11205,petsku,pet-sku,pet,0,2
11206,petsku,pet-sku,sku,1,2
11207,pevba'o,pev-ba'o,pev,0,2
11208,pevba'o,pev-ba'o,ba'o,1,2
11209,pevbakykalci,pev-bak-kalci,pev,0,3
11210,pevbakykalci,pev-bak-kalci,bak,1,3
11211,pevbakykalci,pev-bak-kalci,kalci,2,3
11212,pevbancu,pev-bancu,pev,0,2
11213,pevbancu,pev-bancu,bancu,1,2
11214,pevbatci,pev-batci,pev,0,2
11215,pevbatci,pev-batci,batci,1,2
11216,pevbaubancu,pev-bau-bancu,pev,0,3
11217,pevbaubancu,pev-bau-bancu,bau,1,3
11218,pevbaubancu,pev-bau-bancu,bancu,2,3
11219,pevblo,pev-blo,pev,0,2
11220,pevblo,pev-blo,blo,1,2
11221,pevda'afagri,pev-da'a-fagri,pev,0,3
11222,pevda'afagri,pev-da'a-fagri,da'a,1,3
11223,pevda'afagri,pev-da'a-fagri,fagri,2,3
11224,pevdaski,pev-daski,pev,0,2
11225,pevdaski,pev-daski,daski,1,2
11226,pevdo'i,pev-do'i,pev,0,2
11227,pevdo'i,pev-do'i,do'i,1,2
11228,pevdzu,pev-dzu,pev,0,2
11229,pevdzu,pev-dzu,dzu,1,2
11230,pevjamfagri,pev-jam-fagri,pev,0,3
11231,pevjamfagri,pev-jam-fagri,jam,1,3
11232,pevjamfagri,pev-jam-fagri,fagri,2,3
11233,pevjbi,pev-jbi,pev,0,2
11234,pevjbi,pev-jbi,jbi,1,2
11235,pevjbikla,pev-jbi-kla,pev,0,3
11236,pevjbikla,pev-jbi-kla,jbi,1,3
11237,pevjbikla,pev-jbi-kla,kla,2,3
11238,pevji'u,pev-ji'u,pev,0,2
11239,pevji'u,pev-ji'u,ji'u,1,2
11240,pevjicla,pev-jicla,pev,0,2
11241,pevjicla,pev-jicla,jicla,1,2
11242,pevmijyklu,pev-mij-klu,pev,0,3
11243,pevmijyklu,pev-mij-klu,mij,1,3
11244,pevmijyklu,pev-mij-klu,klu,2,3
11245,pevnau,pev-nau,pev,0,2
11246,pevnau,pev-nau,nau,1,2
11247,pevrisnyjelca,pev-risn-jelca,pev,0,3
11248,pevrisnyjelca,pev-risn-jelca,risn,1,3
11249,pevrisnyjelca,pev-risn-jelca,jelca,2,3
11250,pevyckafi,pev-ckafi,pev,0,2
11251,pevyckafi,pev-ckafi,ckafi,1,2
11252,pevycuvgau,pev-cuv-gau,pev,0,3
11253,pevycuvgau,pev-cuv-gau,cuv,1,3
11254,pevycuvgau,pev-cuv-gau,gau,2,3
11255,pevyfenki,pev-fenki,pev,0,2
11256,pevyfenki,pev-fenki,fenki,1,2
11257,pevykemsolkrakepklu,pev-kem-sol-kra-kep-klu,pev,0,6
11258,pevykemsolkrakepklu,pev-kem-sol-kra-kep-klu,kem,1,6
11259,pevykemsolkrakepklu,pev-kem-sol-kra-kep-klu,sol,2,6
11260,pevykemsolkrakepklu,pev-kem-sol-kra-kep-klu,kra,3,6
11261,pevykemsolkrakepklu,pev-kem-sol-kra-kep-klu,kep,4,6
11262,pevykemsolkrakepklu,pev-kem-sol-kra-kep-klu,klu,5,6
11263,pevylivla,pev-livla,pev,0,2
11264,pevylivla,pev-livla,livla,1,2
11265,pevysa'e,pev-sa'e,pev,0,2
11266,pevysa'e,pev-sa'e,sa'e,1,2
11267,pevyso'aseltai,pev-so'a-sel-tai,pev,0,4
11268,pevyso'aseltai,pev-so'a-sel-tai,so'a,1,4
11269,pevyso'aseltai,pev-so'a-sel-tai,sel,2,4
11270,pevyso'aseltai,pev-so'a-sel-tai,tai,3,4
11271,pevytcati,pev-tcati,pev,0,2
11272,pevytcati,pev-tcati,tcati,1,2
11273,pevyvelvei,pev-vel-vei,pev,0,3
11274,pevyvelvei,pev-vel-vei,vel,1,3
11275,pevyvelvei,pev-vel-vei,vei,2,3
11276,pevyvli,pev-vli,pev,0,2
11277,pevyvli,pev-vli,vli,1,2
11278,pevyvro,pev-vro,pev,0,2
11279,pevyvro,pev-vro,vro,1,2
11280,pevyxagji,pev-xagji,pev,0,2
11281,pevyxagji,pev-xagji,xagji,1,2
11282,pevyxarju,pev-xarju,pev,0,2
11283,pevyxarju,pev-xarju,xarju,1,2
11284,pevzda,pev-zda,pev,0,2
11285,pevzda,pev-zda,zda,1,2
11286,pevzi'u,pev-zi'u,pev,0,2
11287,pevzi'u,pev-zi'u,zi'u,1,2
11288,pevzirjbo,pev-zir-jbo,pev,0,3
11289,pevzirjbo,pev-zir-jbo,zir,1,3
11290,pevzirjbo,pev-zir-jbo,jbo,2,3
11291,pelselkre,pel-sel-kre,pel,0,3
11292,pelselkre,pel-sel-kre,sel,1,3
11293,pelselkre,pel-sel-kre,kre,2,3
11294,peljdu,pel-jdu,pel,0,2
11295,peljdu,pel-jdu,jdu,1,2
11296,pevbatci,pev-batci,pev,0,2
11297,pevbatci,pev-batci,batci,1,2
11298,pevyckafi,pev-ckafi,pev,0,2
11299,pevyckafi,pev-ckafi,ckafi,1,2
11300,pevycuvgau,pev-cuv-gau,pev,0,3
11301,pevycuvgau,pev-cuv-gau,cuv,1,3
11302,pevycuvgau,pev-cuv-gau,gau,2,3
11303,pevjicla,pev-jicla,pev,0,2
11304,pevjicla,pev-jicla,jicla,1,2
11305,pezyjukni,pez-jukni,pez,0,2
11306,pezyjukni,pez-jukni,jukni,1,2
11307,pezyxruba,pez-xruba,pez,0,2
11308,pezyxruba,pez-xruba,xruba,1,2
11309,pevzda,pev-zda,pev,0,2
11310,pevzda,pev-zda,zda,1,2
11311,pi'ejvi,pi'e-jvi,pi'e,0,2
11312,pi'ejvi,pi'e-jvi,jvi,1,2
11313,pi'erbanfi,pi'e-banfi,pi'e,0,2
11314,pi'erbanfi,pi'e-banfi,banfi,1,2
11315,pi'orci'a,pi'o-ci'a,pi'o,0,2
11316,pi'orci'a,pi'o-ci'a,ci'a,1,2
11317,piclei,pic-lei,pic,0,2
11318,piclei,pic-lei,lei,1,2
11319,pidrai,pid-rai,pid,0,2
11320,pidrai,pid-rai,rai,1,2
11321,pifyzda,pif-zda,pif,0,2
11322,pifyzda,pif-zda,zda,1,2
11323,pifyzi'edi'a,pif-zi'e-di'a,pif,0,3
11324,pifyzi'edi'a,pif-zi'e-di'a,zi'e,1,3
11325,pifyzi'edi'a,pif-zi'e-di'a,di'a,2,3
11326,pijlarkemcajyzu'e,pij-lar-kem-caj-zu'e,pij,0,5
11327,pijlarkemcajyzu'e,pij-lar-kem-caj-zu'e,lar,1,5
11328,pijlarkemcajyzu'e,pij-lar-kem-caj-zu'e,kem,2,5
11329,pijlarkemcajyzu'e,pij-lar-kem-caj-zu'e,caj,3,5
11330,pijlarkemcajyzu'e,pij-lar-kem-caj-zu'e,zu'e,4,5
11331,pijmau,pij-mau,pij,0,2
11332,pijmau,pij-mau,mau,1,2
11333,pijveldi'a,pij-vel-di'a,pij,0,3
11334,pijveldi'a,pij-vel-di'a,vel,1,3
11335,pijveldi'a,pij-vel-di'a,di'a,2,3
11336,pijvri,pij-vri,pij,0,2
11337,pijvri,pij-vri,vri,1,2
11338,pijvritra,pij-vri-tra,pij,0,3
11339,pijvritra,pij-vri-tra,vri,1,3
11340,pijvritra,pij-vri-tra,tra,2,3
11341,pijvritra,pij-vri-tra,pij,0,3
11342,pijvritra,pij-vri-tra,vri,1,3
11343,pijvritra,pij-vri-tra,tra,2,3
11344,pijypeilarcu,pij-pei-larcu,pij,0,3
11345,pijypeilarcu,pij-pei-larcu,pei,1,3
11346,pijypeilarcu,pij-pei-larcu,larcu,2,3
11347,pijypeilarcu,pij-pei-larcu,pij,0,3
11348,pijypeilarcu,pij-pei-larcu,pei,1,3
11349,pijypeilarcu,pij-pei-larcu,larcu,2,3
11350,pijysisku,pij-sisku,pij,0,2
11351,pijysisku,pij-sisku,sisku,1,2
11352,pijyske,pij-ske,pij,0,2
11353,pijyske,pij-ske,ske,1,2
11354,pijytca,pij-tca,pij,0,2
11355,pijytca,pij-tca,tca,1,2
11356,piksku,pik-sku,pik,0,2
11357,piksku,pik-sku,sku,1,2
11358,pikyva'i,pik-va'i,pik,0,2
11359,pikyva'i,pik-va'i,va'i,1,2
11360,xrakarni,xra-karni,xra,0,2
11361,xrakarni,xra-karni,karni,1,2
11362,pilselgu'i,pil-sel-gu'i,pil,0,3
11363,pilselgu'i,pil-sel-gu'i,sel,1,3
11364,pilselgu'i,pil-sel-gu'i,gu'i,2,3
11365,pimvoi,pim-voi,pim,0,2
11366,pimvoi,pim-voi,voi,1,2
11367,pincypra,pinc-pra,pinc,0,2
11368,pincypra,pinc-pra,pra,1,2
11369,pinflani,pin-flani,pin,0,2
11370,pinflani,pin-flani,flani,1,2
11371,pinke'a,pin-ke'a,pin,0,2
11372,pinke'a,pin-ke'a,ke'a,1,2
11373,pinvlagri,pin-vla-gri,pin,0,3
11374,pinvlagri,pin-vla-gri,vla,1,3
11375,pinvlagri,pin-vla-gri,gri,2,3
11376,pipkavbu,pip-kavbu,pip,0,2
11377,pipkavbu,pip-kavbu,kavbu,1,2
11378,pipmabru,pip-mabru,pip,0,2
11379,pipmabru,pip-mabru,mabru,1,2
11380,pipybajra,pip-bajra,pip,0,2
11381,pipybajra,pip-bajra,bajra,1,2
11382,pipybajykla,pip-baj-kla,pip,0,3
11383,pipybajykla,pip-baj-kla,baj,1,3
11384,pipybajykla,pip-baj-kla,kla,2,3
11385,pipybanfi,pip-banfi,pip,0,2
11386,pipybanfi,pip-banfi,banfi,1,2
11387,pipyjalra,pip-jalra,pip,0,2
11388,pipyjalra,pip-jalra,jalra,1,2
11389,pipyvelbajra,pip-vel-bajra,pip,0,3
11390,pipyvelbajra,pip-vel-bajra,vel,1,3
11391,pipyvelbajra,pip-vel-bajra,bajra,2,3
11392,pitnanba,pit-nanba,pit,0,2
11393,pitnanba,pit-nanba,nanba,1,2
11394,pitybli,pit-bli,pit,0,2
11395,pitybli,pit-bli,bli,1,2
11396,pitytu'a,pit-tu'a,pit,0,2
11397,pitytu'a,pit-tu'a,tu'a,1,2
11398,pixri'a,pix-ri'a,pix,0,2
11399,pixri'a,pix-ri'a,ri'a,1,2
11400,pixsla,pix-sla,pix,0,2
11401,pixsla,pix-sla,sla,1,2
11402,pixydji,pix-dji,pix,0,2
11403,pixydji,pix-dji,dji,1,2
11404,pizysomtei,piz-som-tei,piz,0,3
11405,pizysomtei,piz-som-tei,som,1,3
11406,pizysomtei,piz-som-tei,tei,2,3
11407,plafi'i,pla-fi'i,pla,0,2
11408,plafi'i,pla-fi'i,fi'i,1,2
11409,plagau,pla-gau,pla,0,2
11410,plagau,pla-gau,gau,1,2
11411,plamau,pla-mau,pla,0,2
11412,plamau,pla-mau,mau,1,2
11413,planunkla,pla-nun-kla,pla,0,3
11414,planunkla,pla-nun-kla,nun,1,3
11415,planunkla,pla-nun-kla,kla,2,3
11416,planydu'e,plan-du'e,plan,0,2
11417,planydu'e,plan-du'e,du'e,1,2
11418,plapli,pla-pli,pla,0,2
11419,plapli,pla-pli,pli,1,2
11420,plaski,pla-ski,pla,0,2
11421,plaski,pla-ski,ski,1,2
11422,plasta,pla-sta,pla,0,2
11423,plasta,pla-sta,sta,1,2
11424,plazba,pla-zba,pla,0,2
11425,plazba,pla-zba,zba,1,2
11426,plebi'o,ple-bi'o,ple,0,2
11427,plebi'o,ple-bi'o,bi'o,1,2
11428,plebo'o,ple-bo'o,ple,0,2
11429,plebo'o,ple-bo'o,bo'o,1,2
11430,plectu,ple-ctu,ple,0,2
11431,plectu,ple-ctu,ctu,1,2
11432,pledi'i,ple-di'i,ple,0,2
11433,pledi'i,ple-di'i,di'i,1,2
11434,plesigja,ple-sigja,ple,0,2
11435,plesigja,ple-sigja,sigja,1,2
11436,plexa'a,ple-xa'a,ple,0,2
11437,plexa'a,ple-xa'a,xa'a,1,2
11438,plicli,pli-cli,pli,0,2
11439,plicli,pli-cli,cli,1,2
11440,plicru,pli-cru,pli,0,2
11441,plicru,pli-cru,cru,1,2
11442,plika'e,pli-ka'e,pli,0,2
11443,plika'e,pli-ka'e,ka'e,1,2
11444,plilarcu,pli-larcu,pli,0,2
11445,plilarcu,pli-larcu,larcu,1,2
11446,plimalpli,pli-mal-pli,pli,0,3
11447,plimalpli,pli-mal-pli,mal,1,3
11448,plimalpli,pli-mal-pli,pli,2,3
11449,plinalxau,pli-nal-xau,pli,0,3
11450,plinalxau,pli-nal-xau,nal,1,3
11451,plinalxau,pli-nal-xau,xau,2,3
11452,plinylu'a,plin-lu'a,plin,0,2
11453,plinylu'a,plin-lu'a,lu'a,1,2
11454,pliri'a,pli-ri'a,pli,0,2
11455,pliri'a,pli-ri'a,ri'a,1,2
11456,pliski,pli-ski,pli,0,2
11457,pliski,pli-ski,ski,1,2
11458,plisri,pli-sri,pli,0,2
11459,plisri,pli-sri,sri,1,2
11460,plisytricu,plis-tricu,plis,0,2
11461,plisytricu,plis-tricu,tricu,1,2
11462,plitadji,pli-tadji,pli,0,2
11463,plitadji,pli-tadji,tadji,1,2
11464,plivla,pli-vla,pli,0,2
11465,plivla,pli-vla,vla,1,2
11466,plixau,pli-xau,pli,0,2
11467,plixau,pli-xau,xau,1,2
11468,plogau,plo-gau,plo,0,2
11469,plogau,plo-gau,gau,1,2
11470,plokarlycreka,plo-karl-creka,plo,0,3
11471,plokarlycreka,plo-karl-creka,karl,1,3
11472,plokarlycreka,plo-karl-creka,creka,2,3
11473,plokarlycreka,plo-karl-creka,plo,0,3
11474,plokarlycreka,plo-karl-creka,karl,1,3
11475,plokarlycreka,plo-karl-creka,creka,2,3
11476,plozu'e,plo-zu'e,plo,0,2
11477,plozu'e,plo-zu'e,zu'e,1,2
11478,lutfa'o,lut-fa'o,lut,0,2
11479,lutfa'o,lut-fa'o,fa'o,1,2
11480,lutke'a,lut-ke'a,lut,0,2
11481,lutke'a,lut-ke'a,ke'a,1,2
11482,lutku'a,lut-ku'a,lut,0,2
11483,lutku'a,lut-ku'a,ku'a,1,2
11484,po'aspo,po'a-spo,po'a,0,2
11485,po'aspo,po'a-spo,spo,1,2
11486,po'edji,po'e-dji,po'e,0,2
11487,po'edji,po'e-dji,dji,1,2
11488,po'esfa,po'e-sfa,po'e,0,2
11489,po'esfa,po'e-sfa,sfa,1,2
11490,po'igre,po'i-gre,po'i,0,2
11491,po'igre,po'i-gre,gre,1,2
11492,pofygau,pof-gau,pof,0,2
11493,pofygau,pof-gau,gau,1,2
11494,pofyzu'e,pof-zu'e,pof,0,2
11495,pofyzu'e,pof-zu'e,zu'e,1,2
11496,poirbancu,poi-bancu,poi,0,2
11497,poirbancu,poi-bancu,bancu,1,2
11498,poirxoi,poi-xoi,poi,0,2
11499,poirxoi,poi-xoi,xoi,1,2
11500,poismu,poi-smu,poi,0,2
11501,poismu,poi-smu,smu,1,2
11502,poivre,poi-vre,poi,0,2
11503,poivre,poi-vre,vre,1,2
11504,pojgau,poj-gau,poj,0,2
11505,pojgau,poj-gau,gau,1,2
11506,pojri'a,poj-ri'a,poj,0,2
11507,pojri'a,poj-ri'a,ri'a,1,2
11508,pojyca'a,poj-ca'a,poj,0,2
11509,pojyca'a,poj-ca'a,ca'a,1,2
11510,pojyfa'u,poj-fa'u,poj,0,2
11511,pojyfa'u,poj-fa'u,fa'u,1,2
11512,polgai,pol-gai,pol,0,2
11513,polgai,pol-gai,gai,1,2
11514,pongu'e,pon-gu'e,pon,0,2
11515,pongu'e,pon-gu'e,gu'e,1,2
11516,ponlai,pon-lai,pon,0,2
11517,ponlai,pon-lai,lai,1,2
11518,ponsei,pon-sei,pon,0,2
11519,ponsei,pon-sei,sei,1,2
11520,ponytse,pon-tse,pon,0,2
11521,ponytse,pon-tse,tse,1,2
11522,popri'a,pop-ri'a,pop,0,2
11523,popri'a,pop-ri'a,ri'a,1,2
11524,poprikselpi'o,pop-rik-sel-pi'o,pop,0,4
11525,poprikselpi'o,pop-rik-sel-pi'o,rik,1,4
11526,poprikselpi'o,pop-rik-sel-pi'o,sel,2,4
11527,poprikselpi'o,pop-rik-sel-pi'o,pi'o,3,4
11528,popselgu'i,pop-sel-gu'i,pop,0,3
11529,popselgu'i,pop-sel-gu'i,sel,1,3
11530,popselgu'i,pop-sel-gu'i,gu'i,2,3
11531,popselpi'o,pop-sel-pi'o,pop,0,3
11532,popselpi'o,pop-sel-pi'o,sel,1,3
11533,popselpi'o,pop-sel-pi'o,pi'o,2,3
11534,popsiclei,pop-sic-lei,pop,0,3
11535,popsiclei,pop-sic-lei,sic,1,3
11536,popsiclei,pop-sic-lei,lei,2,3
11537,popsna,pop-sna,pop,0,2
11538,popsna,pop-sna,sna,1,2
11539,poptru,pop-tru,pop,0,2
11540,poptru,pop-tru,tru,1,2
11541,popygau,pop-gau,pop,0,2
11542,popygau,pop-gau,gau,1,2
11543,porja'e,por-ja'e,por,0,2
11544,porja'e,por-ja'e,ja'e,1,2
11545,porjmina,por-jmina,por,0,2
11546,porjmina,por-jmina,jmina,1,2
11547,porjo'e,por-jo'e,por,0,2
11548,porjo'e,por-jo'e,jo'e,1,2
11549,porkancu,por-kancu,por,0,2
11550,porkancu,por-kancu,kancu,1,2
11551,porkansa,por-kansa,por,0,2
11552,porkansa,por-kansa,kansa,1,2
11553,porla'i,por-la'i,por,0,2
11554,porla'i,por-la'i,la'i,1,2
11555,porjmina,por-jmina,por,0,2
11556,porjmina,por-jmina,jmina,1,2
11557,porseltivni,por-sel-tivni,por,0,3
11558,porseltivni,por-sel-tivni,sel,1,3
11559,porseltivni,por-sel-tivni,tivni,2,3
11560,posle'a,pos-le'a,pos,0,2
11561,posle'a,pos-le'a,le'a,1,2
11562,posne'u,pos-ne'u,pos,0,2
11563,posne'u,pos-ne'u,ne'u,1,2
11564,posnei,pos-nei,pos,0,2
11565,posnei,pos-nei,nei,1,2
11566,pospei,pos-pei,pos,0,2
11567,pospei,pos-pei,pei,1,2
11568,posprali,pos-prali,pos,0,2
11569,posprali,pos-prali,prali,1,2
11570,posri'a,pos-ri'a,pos,0,2
11571,posri'a,pos-ri'a,ri'a,1,2
11572,posterve'u,pos-ter-ve'u,pos,0,3
11573,posterve'u,pos-ter-ve'u,ter,1,3
11574,posterve'u,pos-ter-ve'u,ve'u,2,3
11575,posycanja,pos-canja,pos,0,2
11576,posycanja,pos-canja,canja,1,2
11577,posyselva'i,pos-sel-va'i,pos,0,3
11578,posyselva'i,pos-sel-va'i,sel,1,3
11579,posyselva'i,pos-sel-va'i,va'i,2,3
11580,posyselve'u,pos-sel-ve'u,pos,0,3
11581,posyselve'u,pos-sel-ve'u,sel,1,3
11582,posyselve'u,pos-sel-ve'u,ve'u,2,3
11583,posyva'i,pos-va'i,pos,0,2
11584,posyva'i,pos-va'i,va'i,1,2
11585,posyve'u,pos-ve'u,pos,0,2
11586,posyve'u,pos-ve'u,ve'u,1,2
11587,posyvelne'u,pos-vel-ne'u,pos,0,3
11588,posyvelne'u,pos-vel-ne'u,vel,1,3
11589,posyvelne'u,pos-vel-ne'u,ne'u,2,3
11590,posyvlatai,pos-vla-tai,pos,0,3
11591,posyvlatai,pos-vla-tai,vla,1,3
11592,posyvlatai,pos-vla-tai,tai,2,3
11593,potybau,pot-bau,pot,0,2
11594,potybau,pot-bau,bau,1,2
11595,prable,pra-ble,pra,0,2
11596,prable,pra-ble,ble,1,2
11597,practi,pra-cti,pra,0,2
11598,practi,pra-cti,cti,1,2
11599,pranabmi,pra-nabmi,pra,0,2
11600,pranabmi,pra-nabmi,nabmi,1,2
11601,pratci,pra-tci,pra,0,2
11602,pratci,pra-tci,tci,1,2
11603,pratcu,pra-tcu,pra,0,2
11604,pratcu,pra-tcu,tcu,1,2
11605,pravai,pra-vai,pra,0,2
11606,pravai,pra-vai,vai,1,2
11607,precau,pre-cau,pre,0,2
11608,precau,pre-cau,cau,1,2
11609,preda'u,pre-da'u,pre,0,2
11610,preda'u,pre-da'u,da'u,1,2
11611,predalcne,pre-dal-cne,pre,0,3
11612,predalcne,pre-dal-cne,dal,1,3
11613,predalcne,pre-dal-cne,cne,2,3
11614,predei,pre-dei,pre,0,2
11615,predei,pre-dei,dei,1,2
11616,pregau,pre-gau,pre,0,2
11617,pregau,pre-gau,gau,1,2
11618,pregri,pre-gri,pre,0,2
11619,pregri,pre-gri,gri,1,2
11620,prekai,pre-kai,pre,0,2
11621,prekai,pre-kai,kai,1,2
11622,prekrasno,pre-kra-sno,pre,0,3
11623,prekrasno,pre-kra-sno,kra,1,3
11624,prekrasno,pre-kra-sno,sno,2,3
11625,premu'o,pre-mu'o,pre,0,2
